title,Vendor,price,rating,weight,dimension,delivery_time,delivery cost,review,vendor_score,best_vendor_rank
perfect star 75 LTR Rucksack Travel Backpact for Outdoor Sport Hiking Trekking Bag Camping Rucksack,PERFECT STAR,1113,3.8,500 g,61x38x61 cm,77,40,315.0,0.7372449563559742,241.0
"FATMUG Travel Backpack For Camping, Trekking- Foldable, Light-weight (25 L,Multi-Colour)",Fatmug Designs,699,4.3,250 g,15x29x43 cm,53,79,270.0,0.705745339355781,409.0
Aristocrat 65 Ltrs Red Rucksack (RSHIK65LRED) (Extra Large Size),RetailEZ Pvt Ltd,1113,3.8,560 g,77x26x32 cm,101,40,66.0,0.6588452667413314,911.0
TriPole Walker Pro Internal Frame Rucksack for Travel and Trekking Front Opening Laptop Sleeve Water Repellent Rain Cover,Tripole Gears,3099,4.7,19000 g,63x37x25 cm,53,79,177.0,0.6681843375132075,807.0
STRONG LIFE 60 Liters Military Travel Rucksack Backpack for Outdoor Sport Camp Hiking Trekking Bag for Men and Women.,Strong Life,499,4.8,500 g,38x25x63 cm,53,79,150.0,0.7156770843172208,343.0
NOVEX Fleet 45 Ltrs Rucksack Hiking Backpack | Trekking Bag | Rucksack Bag (Grey),Novex,895,4.1,748 g,17x35x70 cm,53,79,372.0,0.7108973539041619,368.0
"hiker's way Men's and Women's 75 L Internal Frame Rucksack Bag for Trekking, Travel, Hiking, Camping with Waterproof Compartment and Rain Cover (Orange)",VALUE TRADERS,1599,4.0,15000 g,38x34x84 cm,53,79,66.0,0.6149108722837152,1367.0
"Alfisha Thames 65-Liter Rucksack: Versatile Travel Bag for Men & Women - Ideal for Hiking, Trekking, Camping - Waterproof with Shoe Compartment | 1-Year Warranty",niyara,799,5.0,5 g,35x25x65 cm,53,79,66.0,0.6918263256497236,545.0
WILD MODA 70 LT WATERPROOF HIKING AND TREKKING BAG WITH LAPTOP COMPARTMENT AND RAIN COVER,WildModa International,1299,4.7,748 g,17x35x70 cm,77,40,33.0,0.7315763852552308,266.0
TASLAR Tactical Sling Backpack Bag Pack Waterproof Cross-body Molle Shoulder Chest Bag for Camping Hunting Fishing Outdoor Day Carry Hiking Trekking (Size: Small),Taslar,999,4.1,330 g,294x217x59 cm,70,79,66.0,0.6226318029675622,1296.0
Decent Bags Travel Rucksack Backpack for Sport Camping Hiking Trekking Bag-Rucksack Rucksack - 81 L,DECENTBAGS,699,4.1,480 g,53x23x53 cm,77,40,230.0,0.745801786287006,207.0
"F Gear Orion Polyester 18 inch 46 Ltrs Grey,Black Trekking Backpack",RetailEZ Pvt Ltd,1740,4.3,748 g,17x35x70 cm,53,79,689.0,0.7740069606736468,126.0
"JUSTIFY 65-liter Rucksack Water Resistant Men & Women travel bag | Tourist backpack for Hiking Daypacks, Trekking, Camping & Thames",Justiify,799,4.1,400 g,65x35x25 cm,101,40,24.0,0.6880300715436681,584.0
Aristocrat 45 Ltrs Teal Blue Rucksack (Duro),RetailEZ Pvt Ltd,1079,4.2,840 g,24x60x36 cm,53,79,66.0,0.6367809169716206,1131.0
Himalayan adventure 55 Litre Waterproof Rucksack Backpack Bag for Travelling Hiking Camping Trekking with Shoe Compartment,Himalayan adventure,799,4.2,748 g,17x35x70 cm,53,79,498.0,0.7450454326071484,209.0
Deuter Unisex Yellow Climber 22 Backpack,RetailEZ Pvt Ltd,6499,4.1,620 g,22x26x50 cm,53,79,66.0,0.5328662204169139,1582.0
"matsun 65 L Polyester Travel Outdoor Hacking Bags, Mountain Trekking For Men And Women Multicolor",Matsun,685,4.4,450 g,12x33x48 cm,77,40,66.0,0.717244347478959,329.0
"TRAWOC STONEX 60 Ltr Travel Backpack Trekking Rucksack bag for Men & Women Travel Bag Hiking Backback, 3 Year Warranty, HK001",TRAWOC®,1895,4.4,104000 g,33x25x75 cm,101,40,1.0,0.6822541610760582,650.0
"TRAWOC AEROLINK 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack for Men & Women, 3 Year Warranty, HK006",TRAWOC®,1895,4.3,900 g,24x30x80 cm,125,40,66.0,0.662817347889245,871.0
TRAWOC WAYFARER 80L Camping Hiking Trekking Bag Travel Rucksack for Men & Women with Rain Cover/Shoe Compartment BHK004 3 Year Warranty (Grey Black),TRAWOC®,2485,4.4,112000 g,26x32x83 cm,53,79,66.0,0.6239457576808609,1278.0
TriPole Walker 65 Litre Rucksack for Trekking and Travel | Laptop Sleeve | Water Repellent | Rain Cover | 3 Year Warranty,Tripole Gears,2449,4.3,748 g,17x35x70 cm,77,40,183.0,0.7170068190166717,331.0
TASLAR Tactical Sling Backpack Bag Pack Waterproof Cross-body Molle Shoulder Chest Bag for Camping Hunting Fishing Outdoor Day Carry Hiking Trekking (Size: Small),Taslar,999,4.1,330 g,294x217x59 cm,70,79,66.0,0.6226318029675622,1296.0
FLYTOP 45-50 Ltrs Casual backpack/Waterproof bag/Rucksack/Trekking/Hiking/Mounting/Camping/Journey/Travel/College bag for Men & Women with Rain dust Cover,FLYTOP ENTERPRISES,999,4.1,910 g,4x36x46 cm,125,40,66.0,0.6799621364483747,677.0
"JUSTIFY 65-liter Rucksack Water Resistant Men & Women travel bag | Tourist backpack for Hiking Daypacks, Trekking, Camping & Thames",Justiify,799,4.1,400 g,65x35x25 cm,125,40,66.0,0.6700665190006764,782.0
Himalayan adventure 55 Litre Waterproof Rucksack Backpack Bag for Travelling Hiking Camping Trekking with Shoe Compartment,Himalayan adventure,799,4.2,748 g,17x35x70 cm,53,79,66.0,0.6418263256497236,1068.0
"STRABO Patagonia Trekking Backpack 65L for Sports, Hiking and Travel - Unisex",STRABO,1599,4.8,870 g,35x24x78 cm,77,40,27.0,0.7311744843239746,271.0
"matsun 65 L Polyester Travel Outdoor Hacking Bags, Mountain Trekking For Men And Women Multicolor",Matsun,599,4.4,450 g,12x33x48 cm,53,79,17.0,0.6612531381085673,886.0
JUSTIFY 65 L Travel Backpack Hiking Bag Adventure Camping Trekking Bag Rucksack Luggage,Justiify,799,5.0,750 g,24x32x61 cm,53,79,66.0,0.6918263256497236,545.0
Wildcraft 65 ltrs Green Hiking Backpack (Gangotri Plus Green),RealBrands,5649,4.3,197000 g,3302x254x7874 cm,101,40,66.0,0.6083596461560639,1402.0
Trunkit 45 Ltrs Rucksack Large,TRUNKIT,549,3.5,500 g,568x336x54 cm,77,40,473.0,0.7614719735127587,165.0
PAZZO Small Bag for Daily Use - 1 Compartment Mini Backpack for Hiking Camping Rucksack,PAZZO,339,4.0,170 g,1524x254x4064 cm,77,40,306.0,0.7618227486090825,163.0
JUSTIFY 65L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,Justiify,799,3.7,500 g,33x26x60 cm,77,40,94.0,0.690754787118851,558.0
Trekking Bag For Hiking/Camping/Outdoor Sports with Rain Cover Rucksack,TRUNKIT,899,3.0,400 g,30x15x30 cm,77,40,64.0,0.6389723258530845,1109.0
"Teeba Bags Trekking Travel Backpack Hiking Trekking Bag Camping Rucksack, Hiking, Camping Outdoor,Tour Travel Backpack.1 Year Warranty,rucksack",Teeba Bags,849,4.2,748 g,17x35x70 cm,101,40,32.0,0.6950405802669636,516.0
"Cockatoo TrekPro Tracking Bag for Men,Waterproof Rucksack Bags for Men, Nylon",RetailEZ Pvt Ltd,1158,3.9,748 g,17x35x70 cm,173,40,52.0,0.6353158582405802,1149.0
F Gear Military Tactical Rucksack,RetailEZ Pvt Ltd,1429,4.0,748 g,17x35x70 cm,53,79,113.0,0.6412347999453835,1080.0
STRONG LIFE 50 liters Travel Rucksack Backpack for Outdoor Sport Camp Hiking Trekking Bag for Men and Women.,Strong Life,649,3.5,500 g,365x175x66 cm,53,79,202.0,0.6425237714424545,1060.0
Half Moon 60L Cliff Waterproof Travelling Rucksack Trekking Backpack Bag for Travel Journey bags for Men Women Boys & Girls with Multiple Easy Access Pockets,Half_Moon,849,3.7,820 g,23x37x54 cm,53,79,162.0,0.6431125353075984,1054.0
GUSTAVE® 20L Travel Backpack Lightweight Foldable Backpack Fashion Large Capacity Outdoor Water Resistant Rucksack for Travelling Walking Hiking Camping Biking,WeBanga,499,3.8,80 g,40x28x20 cm,53,79,414.0,0.7080057447533579,389.0
Decent Bags Travel Rucksack Backpack for Sport Camping Hiking Trekking Bag-Rucksack Rucksack - 81 L,DECENTBAGS,649,4.1,480 g,53x23x53 cm,53,79,33.0,0.6449251213905334,1032.0
"Special 90 Ltr Travel Backpack Hiking Trekking Rucksack Bag, 90L Rucksack for Travel, Backpack for Hiking/Camping/Luggage, MAXIMUM STORAGE Trekking Bag with Shoe Compartment",Special Bags,1349,4.0,300 g,23x40x66 cm,77,40,531.0,0.7903522106971138,85.0
URBAN CARRIER 70L Travel Backpack for Outdoor/Sport Camp Hiking/Trekking Bag Camping Rucksack,RetailEZ Pvt Ltd,499,3.2,500 g,36x18x56 cm,53,79,66.0,0.5847321206619767,1524.0
"addixon rucksack travel, mountaineering, outdoor, trekking bag 55L",Springwood Fashion LLP,799,4.5,650 g,20x33x60 cm,70,79,66.0,0.6512356663090643,978.0
TopGator Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,Lifestyle Reforms,1699,3.0,113000 g,475x395x63 cm,13,119,91.0,0.5153291842874252,1590.0
MOUNT TRACK Adventure Series 55 Ltr Rucksack for Hiking & Trekking with Shoe Compartment,MOUNT TRACK BAGS,899,4.1,900 g,64x34x25 cm,101,40,110.0,0.7040889913786283,426.0
Fast Travel Hiking Trekking Camping Travel Bag For Men Tourist Bag Backpack Rucksack - 70 L Red,FAST TRAVEL,649,5.0,748 g,17x35x70 cm,53,79,66.0,0.6945292231558502,526.0
65 Liter 26×14 Inches Water Resistance Travel Backpack for Outdoor Sport mountaineering trekking Camping & Hiking Rucksack Bag,Bayo,899,4.0,748 g,17x35x70 cm,149,40,535.0,0.7597312009343894,169.0
Swanky Rucksack Backpack,RASHID INTERNATIONAL TRADING CO,685,3.8,748 g,17x35x70 cm,125,40,553.0,0.7680124656536191,143.0
Altair rucksack bags 80 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames blue bag with 1 Year Warranty,cloudind,1199,3.8,748 g,17x35x70 cm,53,79,250.0,0.6613319946053486,885.0
"Optifit® Sport Hydration, 2. L Hydration Backpack Water Bag Outdoor Trekking Tactical Riding Water Bag, Water bladder capacity for motorcycling, cycling, trekking, running and outdoor adventure",Top Fit,1599,3.8,748 g,17x35x70 cm,77,40,99.0,0.6836277553520119,636.0
Matsun Hiking Trekking Travel Bag For Men & Women Tourist Bag Backpack For Camping Rucksack - 70 L(Grey),Matsun,699,4.1,748 g,17x35x70 cm,53,79,243.0,0.687637862720267,588.0
"F Gear Levante Khk 87L, Unisex Hiking Trekking Camping Travel Leisure Tourist Outdoor Rucksack|Fits 17"" Laptop|Detachble 11L Tiny Bag|Top Open Shoulder Bag|Shoe Pocket 2 Bottle Holder & Raincover Bag",RetailEZ Pvt Ltd,3499,5.0,26000 g,30x28x87 cm,53,79,522.0,0.7513777011728826,194.0
"Birud Slim Sling Bag for Men Small Cross Body Bag Multifunctional Trekking Bag Men's Waterproof Lightweight Sport Mens Shoulder Bag for Hiking, Cycling, Work Multicolor",SWABSMART,699,5.0,748 g,17x35x70 cm,53,79,25.0,0.6986126809964871,477.0
hiker's way 70 Ltrs Rucksack bags backpacks Travelling Bag tekking bag Camping Bag with waterproof compartment with rain cover (HW-7001),Hiker's Way,799,4.3,800 g,32x30x66 cm,53,79,66.0,0.6480763256497235,1006.0
F Gear Orion Rucksack (Navy Blue Black),RetailEZ Pvt Ltd,1499,4.4,748 g,17x35x70 cm,53,79,66.0,0.6417128039544663,1070.0
Fast Travel Trekking Bag For Men Waterproof Rucksack Hiking Backpack Bag for Trekking Camping Travelling,FAST TRAVEL,649,4.0,480 g,18x38x66 cm,53,79,66.0,0.6320292231558502,1190.0
"MOUNT TRACK ninja 40 Liters rucksack, hiking & trekking backpack",MOUNT TRACK BAGS,699,4.2,748 g,17x35x70 cm,173,40,66.0,0.651744824297801,968.0
addixon Adventure Stylish Trekking UNISEX Bag with Water Resistance For Hiking/Trekking Rucksack - 75 L,Springwood Fashion LLP,1114,4.2,650 g,23x33x71 cm,149,40,66.0,0.6574536210509975,923.0
HOT SHOT BAG || 60 Liter Waterproof Trekking Bag || Rucksack Bag || Trekking Bag || Hiking Bag || Camping Bag || Outdoor Bag || Travel Bag || For Men and Women || For Boys and Girls || And waist belt,HOT SHOT BAG,799,3.5,748 g,17x35x70 cm,77,40,631.0,0.7897812668696298,87.0
STRONG LIFE 50 Liters Military Travel Rucksack Backpack for Outdoor Sport Camp Hiking Trekking Bag for Men and Women.,Strong Life,599,4.1,500 g,32x22x55 cm,101,40,66.0,0.6868571955289916,599.0
GL GOOD LIKE 65 L TRACKING HIKING TRAVEL BAG PACK RUCKSACK HIKING WATERPROOF OUTDOOR BAG.,GL GOOD LIKE,749,4.7,748 g,17x35x70 cm,53,79,306.0,0.7373210090344241,240.0
Lunar's Small Bag for Daily Use - 1 Compartment Mini Backpack for Hiking Camping Rucksack (Black),PAZZO,339,3.9,180 g,1143x3048x4064 cm,77,40,66.0,0.6922290310597575,543.0
Skybags Camp Rucksack 45L Red,RetailEZ Pvt Ltd,1616,4.6,740 g,30x28x52 cm,53,79,2.0,0.6523122282195214,962.0
"F Gear Drift Grey, Blue 40 liter Rucksack (2687)",RetailEZ Pvt Ltd,1199,3.7,748 g,17x35x70 cm,53,79,100.0,0.6239293466302709,1282.0
Adventure Worx Kary 45L Rucksack for Hiking/Travel | Laptop bag for men | Backpacks for college | Casual backpacks for overnight travel | Trekking backpack | Shoulder bag for men | Available in Red,AdventureWorx,5599,4.1,1000 g,20x15x10 cm,53,79,66.0,0.5490836054536734,1574.0
mufubu Presents Campsack Rucksack/Camping/Trekking/Hiking Internal Frame Backpack for Outdoor Sports,StonKraft,1399,3.9,700 g,5999x3198x2398 cm,77,40,66.0,0.6731285553497964,753.0
Zion Bag Water Proof Mountain Rucksack/Hiking/Trekking Gray,ZION BAG,699,4.2,980 g,58x33x22 cm,77,40,94.0,0.7238067187896021,301.0
TriPole Colonel Metal Frame Rucksack with Detachable Bag for Trekking and Travelling | Laptop Sleeve | Water Repellent | Rain Cover | 3 Year Warranty,Tripole Gears,3699,4.6,281000 g,66x37x20 cm,77,40,66.0,0.6754341269225224,726.0
"MILITIA Outdoor Backpacking Pack, Large Capacity, Water Bottle Holder, Unisex,Grey - Black",MilitiaZone,2199,4.1,122000 g,28x305x765 cm,53,79,167.0,0.6448248793516285,1034.0
Impulse Rucksack bags 95 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Captain Bag with 1 year Warranty And Rain Cover,Impulse Travel Gears Private limited,2201,3.9,900 g,3048x3556x7874 cm,53,79,876.0,0.7795370234804149,112.0
TriPole Walker 55L Internal Frame Rucksack for Hiking | Rain Cover | Water Repellent | Laptop Section | 3 Year Warranty,Tripole Gears,2449,4.4,748 g,17x35x70 cm,53,79,331.0,0.6931302786275026,536.0
addixon Adventure Stylish Trekking UNISEX Bag with Water Resistance For Hiking/Trekking Rucksack - 75 L,Springwood Fashion LLP,1113,4.2,650 g,23x33x71 cm,53,79,66.0,0.6361682602035653,1141.0
HOT SHOT BAG || 60 Liter Waterproof Trekking Bag || Rucksack Bag || Trekking Bag || Hiking Bag || Camping Bag || Outdoor Bag || Travel Bag || For Men and Women || For Boys and Girls || And waist belt,HOT SHOT BAG,899,3.5,748 g,17x35x70 cm,53,79,5.0,0.5971051312583079,1483.0
STRONG LIFE 50 Liters Military Travel Rucksack Backpack for Outdoor Sport Camp Hiking Trekking Bag for Men and Women.,Strong Life,599,4.1,500 g,32x22x55 cm,77,40,79.0,0.7162433856628453,336.0
"FunBlast Tactical Backpack – 40 Litres Trekking Bag, Travel Bag, Rucksack Backpack, Backpack for Sports, Outdoor, Camping & Hiking for Men & Women, Water Resistant Bag, Travel Accessories",FunBlast,2434,4.1,126000 g,315x48x27 cm,125,40,66.0,0.6406049361838968,1085.0
Rucksack Backpack Travel Backpack Outdoor Hiking Trekking Bag Camping Travelling Luggage Men Women,RASHID INTERNATIONAL TRADING CO,685,4.1,500 g,60x35x62 cm,124,40,93.0,0.6917771290794976,546.0
"Leather World Rucksack Water-Resistant Travel Backpack Convertible Duffel Bag for Trekking, Hiking with Laptop Compartmet for Men Women",Leather Gifts,1895,4.1,645 g,28x23x50 cm,52,79,206.0,0.6589518906536824,909.0
GL GOOD LIKE 65 L TRACKING HIKING TRAVEL BAG PACK RUCKSACK HIKING WATERPROOF OUTDOOR BAG.,GL GOOD LIKE,749,4.7,748 g,17x35x70 cm,124,40,66.0,0.7090169353855025,382.0
Skybags Camp Rucksack 45L Red,RetailEZ Pvt Ltd,1750,4.6,740 g,30x28x52 cm,76,40,497.0,0.8141146483725017,45.0
"F Gear Drift Grey, Blue 40 liter Rucksack (2687)",RetailEZ Pvt Ltd,1199,3.7,748 g,17x35x70 cm,52,79,66.0,0.60391804951617,1436.0
DEUTER Unisex Trail Pro 36L Hiking & Trekking Rucksack Bag,RetailEZ Pvt Ltd,1113,4.7,748 g,17x35x70 cm,52,79,419.0,0.7547797564435663,184.0
Adventure Worx Kary 45L Rucksack for Hiking/Travel | Laptop bag for men | Backpacks for college | Casual backpacks for overnight travel | Trekking backpack | Shoulder bag for men | Available in Red,AdventureWorx,1200,4.1,1000 g,20x15x10 cm,196,40,264.0,0.6784507601062789,690.0
mufubu Presents Campsack Rucksack/Camping/Trekking/Hiking Internal Frame Backpack for Outdoor Sports,StonKraft,1399,3.9,700 g,5999x3198x2398 cm,52,79,20.0,0.616760188251511,1346.0
hiker's way 60 Litres Internal Frame Rucksack bags backpacks Travel Bag Hiking Bag Camping Bag Trekking bags with waterproof compartment,Hiker's Way,1199,3.6,900 g,32x30x68 cm,70,79,79.0,0.6039773165731006,1435.0
Zion Bag Water Proof Mountain Rucksack/Hiking/Trekking Gray,ZION BAG,799,4.2,980 g,58x33x22 cm,76,40,66.0,0.7032395959237532,433.0
"Impulse rucksack bags 75 litres for men, tourist bag for travel, backpack for hiking trekking camping, banyan 2 bag with 1 Year Warranty(Black)",Impulse Travel Gears Private limited,1162,4.1,800 g,17x35x70 cm,52,79,66.0,0.6295847642343478,1215.0
Aristocrat 45 Ltrs Large Size Blue Rucksack (Mojo),VIP INDUSTRIES LIMITED,1400,4.3,1000 g,36x24x60 cm,148,40,877.0,0.8410310111965548,29.0
ZIPLOC 48 Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack bag,ZIPLOC,1199,3.9,500 g,27x22x50 cm,52,79,66.0,0.61641804951617,1352.0
Impulse rucksack bags 75 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping thames bag with 1 Year Warranty,Impulse Travel Gears Private limited,1063,4.0,900 g,17x35x70 cm,76,40,186.0,0.7244040954822333,297.0
PAZZO 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack with Raincover and 1 Year Warranty,PAZZO,1519,4.3,131000 g,27x33x81 cm,76,40,66.0,0.6965156878943458,502.0
"TRAWOC VORTEX 60 Ltr Travel Backpack Hiking Trekking Bag Rucksack Bag for Men & Women, 3 Year Warranty, English Blue, HK004",TRAWOC®,1899,4.3,11000 g,20x32x78 cm,124,40,66.0,0.6632947211718654,863.0
"MOUNT TRACK gear up rucksack, hiking backpack 50 litres with rain cover",MOUNT TRACK BAGS,699,3.7,748 g,17x35x70 cm,100,40,160.0,0.6936265212612738,532.0
Trekking Bag For Hiking/Camping/Outdoor Sports with Rain Cover Rucksack,TRUNKIT,749,4.1,400 g,30x15x30 cm,52,79,577.0,0.7566529102588487,176.0
"Wardah Bag 70L Shoe Compartment Trekking Bags Sports Travel Rucksack Mountain Waterproof Bags, Lightweight Shoe compartment Hiking Bags, Waterpoof Red Trekking Bag",Wardah Bags,1299,4.1,200 g,381x2286x5588 cm,76,40,633.0,0.8192364277049928,41.0
XENIA 55 LTR Rucksack Travel Backpack for Outdoor Sport Hiking Trekking Bag Camping Rucksack,Xenia Tradings,699,4.1,5 g,21x32x57 cm,76,40,56.0,0.7102141651853663,372.0
Swanky 55 L Outdoor Camping Mountain Trekking and Hiking Rucksack Backpack (Red) Lightweight Polyester Fabric Travelling Bags For men Women Carry Luggage Travel,RASHID INTERNATIONAL TRADING CO,730,3.9,900 g,60x35x60 cm,124,40,5.0,0.6601900396822805,898.0
PAZZO 75L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack with Raincover and 1 Year Warranty,PAZZO,1899,4.1,1000 g,254x135x8255 cm,196,40,75.0,0.6266029212791309,1246.0
Jager-Smith 70L Travel Backpack for Outdoor Sports Camping Hiking Trekking Bag Rucksack JSTB701,RetailEZ Pvt Ltd,2454,5.0,748 g,17x35x70 cm,70,79,66.0,0.6526636971581344,959.0
TREK 'N' RIDE Hiking Bag - 35L,Trek N Ride,1499,5.0,748 g,17x35x70 cm,76,40,318.0,0.8064620036158273,59.0
hiker's way 75 Ltrs Rucksack bags Trekking bag backpacks Travel Bag Hiking Bag for men and women waterproof compartment & Rain Cover (HW-7503),VALUE TRADERS,1199,3.9,11000 g,60x32x60 cm,76,40,66.0,0.6772818692407491,705.0
MOUNT TRACK discover internal frame camping backpack trekking hiking rucksack travel bag/water proof rain Cover/shoe compartment Military Green,MOUNT TRACK BAGS,1799,3.9,748 g,17x35x70 cm,76,40,565.0,0.7836042356025357,104.0
"GUARDIANGEARS Sidekick Foldable Lightweight Water Resistant Backpack, Foldable Travel Bag, for Camping, Trekking, Travel, Biking & Gifting.",GUARDIANGEARS,595,4.1,170 g,14x19x3 cm,52,79,66.0,0.6398017168075063,1101.0
Travel Bag For Waterproof Trekking Hiking Camping Outdoor Camps Luggage Bags Rucksack,TRUNKIT,599,4.1,400 g,22x40x74 cm,52,79,66.0,0.6397296395406762,1102.0
"perfect star Rucksack Hiking trekking travel Backpack for Shoe Compartment,Spacious Outdoor Sport campaing bag",PERFECT STAR,1113,3.8,500 g,61x38x61 cm,124,40,66.0,0.6462079041039688,1020.0
"Carbonado Y 07 Hydration Backpack for 2 liters Water Bladder Capacity for Motorcycling, Cycling, Trekking, Running and Outdoor Adventure (Grey)",Carbonado,2190,4.6,748 g,17x35x70 cm,76,40,736.0,0.855822701461488,16.0
TRAWOC AEROFIT 60L Internal Metal & Fiber Frame Travel Backpack for Hiking Trekking Bag Camping Rucksack for Men & Women with Rain Cover/Shoe Compartment HK012,TRAWOC®,2675,4.1,18000 g,24x32x81 cm,76,40,108.0,0.6854075800026859,615.0
"Lavie Sport Rover 45 Litres Travel Backpack | Premium Bag for Trekking, Hiking | Travel Bag for Men & Women",LAVIE*,1099,2.5,700 g,31x23x63 cm,52,79,565.0,0.6478539375732139,1008.0
